"","V1","V2","V3","V4"
"5625",NA,NA,NA,20000
"5626",NA,NA,NA,12000
"5627",NA,NA,NA,6000
"5628",NA,NA,NA,12000
"5629",NA,NA,NA,14800
"5630",NA,NA,NA,6000
"5631",NA,NA,NA,12000
"5632",NA,NA,NA,14000
"5633",NA,NA,NA,35000
"5634",NA,NA,NA,14000
"5635",NA,NA,NA,21600
"5636",NA,NA,NA,7400
"5637",NA,NA,NA,20000
"5638",NA,NA,NA,14400
"5639",NA,NA,NA,10000
"5640",NA,NA,NA,5000
"5641",NA,NA,NA,10725
"5642",NA,NA,NA,16500
"5643",NA,NA,NA,10000
"5644",NA,NA,NA,5000
"5645",NA,NA,NA,9875
"5646",NA,NA,NA,7500
"5647",NA,NA,NA,28000
"5648",NA,NA,NA,8000
"5649",NA,NA,NA,15300
"5650",NA,NA,NA,21600
"5651",NA,NA,NA,25000
"5652",NA,NA,NA,22300
"5653",NA,NA,NA,3000
"5654",NA,NA,NA,35000
"5655",NA,NA,NA,32425
"5656",NA,NA,NA,7000
"5657",NA,NA,NA,21000
"5658",NA,NA,NA,7750
"5659",NA,NA,NA,1000
"5660",NA,NA,NA,13375
"5661",NA,NA,NA,9600
"5662",NA,NA,NA,14000
"5663",NA,NA,NA,18000
"5664",NA,NA,NA,18000
"5665",NA,NA,NA,28000
"5666",NA,NA,NA,4000
"5667",NA,NA,NA,9675
"5668",NA,NA,NA,10400
"5669",NA,NA,NA,11200
"5670",NA,NA,NA,19200
"5671",NA,NA,NA,35000
"5672",NA,NA,NA,12000
"5673",NA,NA,NA,17000
"5674",NA,NA,NA,16000
"5675",NA,NA,NA,35000
"5676",NA,NA,NA,4800
"5677",NA,NA,NA,30375
"5678",NA,NA,NA,6525
"5679",NA,NA,NA,7000
"5680",NA,NA,NA,15000
"5681",NA,NA,NA,9800
"5682",NA,NA,NA,11000
"5683",NA,NA,NA,24000
"5684",NA,NA,NA,30000
"5685",NA,NA,NA,29000
"5686",NA,NA,NA,11400
"5687",NA,NA,NA,8400
"5688",NA,NA,NA,24000
"5689",NA,NA,NA,24000
"5690",NA,NA,NA,35000
"5691",NA,NA,NA,23000
"5692",NA,NA,NA,4000
"5693",NA,NA,NA,12000
"5694",NA,NA,NA,10000
"5695",NA,NA,NA,15000
"5696",NA,NA,NA,14000
"5697",NA,NA,NA,14500
"5698",NA,NA,NA,18150
"5699",NA,NA,NA,8000
"5700",NA,NA,NA,10400
"5701",NA,NA,NA,17000
"5702",NA,NA,NA,21000
"5703",NA,NA,NA,24500
"5704",NA,NA,NA,7650
"5705",NA,NA,NA,6625
"5706",NA,NA,NA,10000
"5707",NA,NA,NA,9450
"5708",NA,NA,NA,10000
"5709",NA,NA,NA,4800
"5710",NA,NA,NA,4200
"5711",NA,NA,NA,15400
"5712",NA,NA,NA,17225
"5713",NA,NA,NA,7000
"5714",NA,NA,NA,10000
"5715",NA,NA,NA,8000
"5716",NA,NA,NA,18650
"5717",NA,NA,NA,29000
"5718",NA,NA,NA,12500
"5719",NA,NA,NA,25000
"5720",NA,NA,NA,18000
"5721",NA,NA,NA,9525
"5722",NA,NA,NA,26675
"5723",NA,NA,NA,20000
"5724",NA,NA,NA,35000
"5725",NA,NA,NA,10000
"5726",NA,NA,NA,5200
"5727",NA,NA,NA,8000
"5728",NA,NA,NA,28000
"5729",NA,NA,NA,20000
"5730",NA,NA,NA,5000
"5731",NA,NA,NA,2775
"5732",NA,NA,NA,8000
"5733",NA,NA,NA,30000
"5734",NA,NA,NA,2400
"5735",NA,NA,NA,24000
"5736",NA,NA,NA,4200
"5737",NA,NA,NA,19050
"5738",NA,NA,NA,15000
"5739",NA,NA,NA,16000
"5740",NA,NA,NA,17625
"5741",NA,NA,NA,32000
"5742",NA,NA,NA,27000
"5743",NA,NA,NA,16000
"5744",NA,NA,NA,24000
"5745",NA,NA,NA,24000
"5746",NA,NA,NA,12000
"5747",NA,NA,NA,16000
"5748",NA,NA,NA,10000
"5749",NA,NA,NA,13500
"5750",NA,NA,NA,13150
"5751",NA,NA,NA,4800
"5752",NA,NA,NA,20000
"5753",NA,NA,NA,30000
"5754",NA,NA,NA,10000
"5755",NA,NA,NA,12000
"5756",NA,NA,NA,15500
"5757",NA,NA,NA,17000
"5758",NA,NA,NA,16000
"5759",NA,NA,NA,9600
"5760",NA,NA,NA,18000
"5761",NA,NA,NA,24000
"5762",NA,NA,NA,28000
"5763",NA,NA,NA,24000
"5764",NA,NA,NA,7200
"5765",NA,NA,NA,12975
"5766",NA,NA,NA,6000
"5767",NA,NA,NA,5600
"5768",NA,NA,NA,10000
"5769",NA,NA,NA,11200
"5770",NA,NA,NA,10000
"5771",NA,NA,NA,28000
"5772",NA,NA,NA,12000
"5773",NA,NA,NA,25000
"5774",NA,NA,NA,18000
"5775",NA,NA,NA,7200
"5776",NA,NA,NA,9950
"5777",NA,NA,NA,9250
"5778",NA,NA,NA,29975
"5779",NA,NA,NA,5500
"5780",NA,NA,NA,30000
"5781",NA,NA,NA,18950
"5782",NA,NA,NA,6025
"5783",NA,NA,NA,16100
"5784",NA,NA,NA,19175
"5785",NA,NA,NA,30000
"5786",NA,NA,NA,15000
"5787",NA,NA,NA,10400
"5788",NA,NA,NA,12000
"5789",NA,NA,NA,6450
"5790",NA,NA,NA,16000
"5791",NA,NA,NA,2000
"5792",NA,NA,NA,10500
"5793",NA,NA,NA,5000
"5794",NA,NA,NA,19475
"5795",NA,NA,NA,10500
"5796",NA,NA,NA,21000
"5797",NA,NA,NA,12000
"5798",NA,NA,NA,10400
"5799",NA,NA,NA,19750
"5800",NA,NA,NA,35000
"5801",NA,NA,NA,30000
"5802",NA,NA,NA,8000
"5803",NA,NA,NA,28000
"5804",NA,NA,NA,8000
"5805",NA,NA,NA,10000
"5806",NA,NA,NA,18400
"5807",NA,NA,NA,9000
"5808",NA,NA,NA,15000
"5809",NA,NA,NA,10075
"5810",NA,NA,NA,27200
"5811",NA,NA,NA,8600
"5812",NA,NA,NA,15000
"5813",NA,NA,NA,20000
"5814",NA,NA,NA,18000
"5815",NA,NA,NA,10000
"5816",NA,NA,NA,10000
"5817",NA,NA,NA,4000
"5818",NA,NA,NA,4000
"5819",NA,NA,NA,5000
"5820",NA,NA,NA,2400
"5821",NA,NA,NA,26375
"5822",NA,NA,NA,5000
"5823",NA,NA,NA,3200
"5824",NA,NA,NA,31000
"5825",NA,NA,NA,12000
"5826",NA,NA,NA,6000
"5827",NA,NA,NA,9000
"5828",NA,NA,NA,5400
"5829",NA,NA,NA,19200
"5830",NA,NA,NA,3000
"5831",NA,NA,NA,17625
"5832",NA,NA,NA,10000
"5833",NA,NA,NA,23000
"5834",NA,NA,NA,12000
"5835",NA,NA,NA,5000
"5836",NA,NA,NA,8000
"5837",NA,NA,NA,9000
"5838",NA,NA,NA,10750
"5839",NA,NA,NA,14725
"5840",NA,NA,NA,28000
"5841",NA,NA,NA,9725
"5842",NA,NA,NA,30225
"5843",NA,NA,NA,16475
"5844",NA,NA,NA,15000
"5845",NA,NA,NA,17000
"5846",NA,NA,NA,25975
"5847",NA,NA,NA,28000
"5848",NA,NA,NA,12000
"5849",NA,NA,NA,6000
"5850",NA,NA,NA,18675
"5851",NA,NA,NA,9000
"5852",NA,NA,NA,11875
"5853",NA,NA,NA,10975
"5854",NA,NA,NA,35000
"5855",NA,NA,NA,28000
"5856",NA,NA,NA,14125
"5857",NA,NA,NA,18950
"5858",NA,NA,NA,8450
"5859",NA,NA,NA,10000
"5860",NA,NA,NA,4800
"5861",NA,NA,NA,29000
"5862",NA,NA,NA,24000
"5863",NA,NA,NA,9000
"5864",NA,NA,NA,10000
"5865",NA,NA,NA,18000
"5866",NA,NA,NA,7350
"5867",NA,NA,NA,14000
"5868",NA,NA,NA,20000
"5869",NA,NA,NA,5000
"5870",NA,NA,NA,35000
"5871",NA,NA,NA,15000
"5872",NA,NA,NA,21600
"5873",NA,NA,NA,35000
"5874",NA,NA,NA,35000
"5875",NA,NA,NA,11200
"5876",NA,NA,NA,32000
"5877",NA,NA,NA,25000
"5878",NA,NA,NA,15000
"5879",NA,NA,NA,8000
"5880",NA,NA,NA,6000
"5881",NA,NA,NA,11850
"5882",NA,NA,NA,14400
"5883",NA,NA,NA,15000
"5884",NA,NA,NA,31300
"5885",NA,NA,NA,28000
"5886",NA,NA,NA,9600
"5887",NA,NA,NA,10400
"5888",NA,NA,NA,13850
"5889",NA,NA,NA,15000
"5890",NA,NA,NA,15000
"5891",NA,NA,NA,21100
"5892",NA,NA,NA,12000
"5893",NA,NA,NA,15000
"5894",NA,NA,NA,13000
"5895",NA,NA,NA,6000
"5896",NA,NA,NA,15000
"5897",NA,NA,NA,20000
"5898",NA,NA,NA,18000
"5899",NA,NA,NA,10000
"5900",NA,NA,NA,10000
"5901",NA,NA,NA,15000
"5902",NA,NA,NA,20000
"5903",NA,NA,NA,12000
"5904",NA,NA,NA,10500
"5905",NA,NA,NA,21000
"5906",NA,NA,NA,14400
"5907",NA,NA,NA,16000
"5908",NA,NA,NA,17000
"5909",NA,NA,NA,9875
"5910",NA,NA,NA,16000
"5911",NA,NA,NA,9000
"5912",NA,NA,NA,8000
"5913",NA,NA,NA,9350
"5914",NA,NA,NA,7000
"5915",NA,NA,NA,6400
"5916",NA,NA,NA,11275
"5917",NA,NA,NA,14400
"5918",NA,NA,NA,12500
"5919",NA,NA,NA,16000
"5920",NA,NA,NA,3600
"5921",NA,NA,NA,18000
"5922",NA,NA,NA,7200
"5923",NA,NA,NA,6000
"5924",NA,NA,NA,20000
"5925",NA,NA,NA,12025
"5926",NA,NA,NA,6000
"5927",NA,NA,NA,3000
"5928",NA,NA,NA,26500
"5929",NA,NA,NA,20000
"5930",NA,NA,NA,11100
"5931",NA,NA,NA,11200
"5932",NA,NA,NA,14350
"5933",NA,NA,NA,28000
"5934",NA,NA,NA,9600
"5935",NA,NA,NA,30000
"5936",NA,NA,NA,24000
"5937",NA,NA,NA,35000
"5938",NA,NA,NA,12500
"5939",NA,NA,NA,10500
"5940",NA,NA,NA,5000
"5941",NA,NA,NA,8000
"5942",NA,NA,NA,12500
"5943",NA,NA,NA,3000
"5944",NA,NA,NA,24000
"5945",NA,NA,NA,10750
"5946",NA,NA,NA,16300
"5947",NA,NA,NA,10000
"5948",NA,NA,NA,20000
"5949",NA,NA,NA,5000
"5950",NA,NA,NA,19750
"5951",NA,NA,NA,10000
"5952",NA,NA,NA,22000
"5953",NA,NA,NA,30000
"5954",NA,NA,NA,21850
"5955",NA,NA,NA,15000
"5956",NA,NA,NA,24000
"5957",NA,NA,NA,20000
"5958",NA,NA,NA,24000
"5959",NA,NA,NA,10000
"5960",NA,NA,NA,25000
"5961",NA,NA,NA,3600
"5962",NA,NA,NA,35000
"5963",NA,NA,NA,21000
"5964",NA,NA,NA,12800
"5965",NA,NA,NA,19350
"5966",NA,NA,NA,10000
"5967",NA,NA,NA,15000
"5968",NA,NA,NA,21200
"5969",NA,NA,NA,8875
"5970",NA,NA,NA,7000
"5971",NA,NA,NA,7700
"5972",NA,NA,NA,5325
"5973",NA,NA,NA,30000
"5974",NA,NA,NA,17550
"5975",NA,NA,NA,35000
"5976",NA,NA,NA,8500
"5977",NA,NA,NA,9000
"5978",NA,NA,NA,10625
"5979",NA,NA,NA,35000
"5980",NA,NA,NA,20000
"5981",NA,NA,NA,5600
"5982",NA,NA,NA,4000
"5983",NA,NA,NA,21475
"5984",NA,NA,NA,14000
"5985",NA,NA,NA,4000
"5986",NA,NA,NA,15000
"5987",NA,NA,NA,27650
"5988",NA,NA,NA,21000
"5989",NA,NA,NA,10000
"5990",NA,NA,NA,10000
"5991",NA,NA,NA,14400
"5992",NA,NA,NA,20000
"5993",NA,NA,NA,12500
"5994",NA,NA,NA,14375
"5995",NA,NA,NA,6000
"5996",NA,NA,NA,11000
"5997",NA,NA,NA,15000
"5998",NA,NA,NA,15000
"5999",NA,NA,NA,11000
"6000",NA,NA,NA,12300
"6001",NA,NA,NA,9000
"6002",NA,NA,NA,6300
"6003",NA,NA,NA,1500
"6004",NA,NA,NA,15000
"6005",NA,NA,NA,20000
"6006",NA,NA,NA,11700
"6007",NA,NA,NA,12000
"6008",NA,NA,NA,15000
"6009",NA,NA,NA,8600
"6010",NA,NA,NA,8550
"6011",NA,NA,NA,11000
"6012",NA,NA,NA,35000
"6013",NA,NA,NA,15000
"6014",NA,NA,NA,15000
"6015",NA,NA,NA,25000
"6016",NA,NA,NA,32000
"6017",NA,NA,NA,7000
"6018",NA,NA,NA,1000
"6019",NA,NA,NA,11700
"6020",NA,NA,NA,4400
"6021",NA,NA,NA,6650
"6022",NA,NA,NA,12000
"6023",NA,NA,NA,20000
"6024",NA,NA,NA,8000
"6025",NA,NA,NA,12000
"6026",NA,NA,NA,35000
"6027",NA,NA,NA,10000
"6028",NA,NA,NA,10000
"6029",NA,NA,NA,11000
"6030",NA,NA,NA,17000
"6031",NA,NA,NA,15000
"6032",NA,NA,NA,10000
"6033",NA,NA,NA,5000
"6034",NA,NA,NA,11000
"6035",NA,NA,NA,7000
"6036",NA,NA,NA,14000
"6037",NA,NA,NA,7200
"6038",NA,NA,NA,16150
"6039",NA,NA,NA,14825
"6040",NA,NA,NA,25000
"6041",NA,NA,NA,5000
"6042",NA,NA,NA,12125
"6043",NA,NA,NA,5000
"6044",NA,NA,NA,10000
"6045",NA,NA,NA,25000
"6046",NA,NA,NA,12375
"6047",NA,NA,NA,11400
"6048",NA,NA,NA,15000
"6049",NA,NA,NA,9000
"6050",NA,NA,NA,18000
"6051",NA,NA,NA,14000
"6052",NA,NA,NA,20000
"6053",NA,NA,NA,20000
"6054",NA,NA,NA,6000
"6055",NA,NA,NA,16000
"6056",NA,NA,NA,6000
"6057",NA,NA,NA,9600
"6058",NA,NA,NA,19200
"6059",NA,NA,NA,6000
"6060",NA,NA,NA,16000
"6061",NA,NA,NA,2400
"6062",NA,NA,NA,10000
"6063",NA,NA,NA,12000
"6064",NA,NA,NA,5000
"6065",NA,NA,NA,12000
"6066",NA,NA,NA,6000
"6067",NA,NA,NA,17200
"6068",NA,NA,NA,14000
"6069",NA,NA,NA,2800
"6070",NA,NA,NA,12075
"6071",NA,NA,NA,6000
"6072",NA,NA,NA,7100
"6073",NA,NA,NA,24375
"6074",NA,NA,NA,30000
"6075",NA,NA,NA,15000
"6076",NA,NA,NA,24000
"6077",NA,NA,NA,6400
"6078",NA,NA,NA,9600
"6079",NA,NA,NA,9500
"6080",NA,NA,NA,13000
"6081",NA,NA,NA,10000
"6082",NA,NA,NA,18000
"6083",NA,NA,NA,15000
"6084",NA,NA,NA,5000
"6085",NA,NA,NA,26375
"6086",NA,NA,NA,15000
"6087",NA,NA,NA,20000
"6088",NA,NA,NA,11500
"6089",NA,NA,NA,6000
"6090",NA,NA,NA,8800
"6091",NA,NA,NA,15000
"6092",NA,NA,NA,15000
"6093",NA,NA,NA,10000
"6094",NA,NA,NA,35000
"6095",NA,NA,NA,16000
"6096",NA,NA,NA,34475
"6097",NA,NA,NA,8800
"6098",NA,NA,NA,7000
"6099",NA,NA,NA,7500
"6100",NA,NA,NA,2400
"6101",NA,NA,NA,16000
"6102",NA,NA,NA,10000
"6103",NA,NA,NA,12000
"6104",NA,NA,NA,35000
"6105",NA,NA,NA,30000
"6106",NA,NA,NA,7200
"6107",NA,NA,NA,29500
"6108",NA,NA,NA,16000
"6109",NA,NA,NA,10000
"6110",NA,NA,NA,20000
"6111",NA,NA,NA,35000
"6112",NA,NA,NA,4375
"6113",NA,NA,NA,12000
"6114",NA,NA,NA,28000
"6115",NA,NA,NA,22000
"6116",NA,NA,NA,21000
"6117",NA,NA,NA,11050
"6118",NA,NA,NA,20150
"6119",NA,NA,NA,2400
"6120",NA,NA,NA,17000
"6121",NA,NA,NA,10000
"6122",NA,NA,NA,2100
"6123",NA,NA,NA,5000
"6124",NA,NA,NA,35000
"6125",NA,NA,NA,13000
"6126",NA,NA,NA,5000
"6127",NA,NA,NA,22000
"6128",NA,NA,NA,35000
"6129",NA,NA,NA,13000
"6130",NA,NA,NA,8000
"6131",NA,NA,NA,22725
"6132",NA,NA,NA,5000
"6133",NA,NA,NA,6400
"6134",NA,NA,NA,5625
"6135",NA,NA,NA,20000
"6136",NA,NA,NA,5000
"6137",NA,NA,NA,35000
"6138",NA,NA,NA,6000
"6139",NA,NA,NA,5000
"6140",NA,NA,NA,17500
"6141",NA,NA,NA,15000
"6142",NA,NA,NA,8000
"6143",NA,NA,NA,6800
"6144",NA,NA,NA,11100
"6145",NA,NA,NA,30000
"6146",NA,NA,NA,1000
"6147",NA,NA,NA,13200
"6148",NA,NA,NA,9000
"6149",NA,NA,NA,17500
"6150",NA,NA,NA,7000
"6151",NA,NA,NA,17600
"6152",NA,NA,NA,21325
"6153",NA,NA,NA,18000
"6154",NA,NA,NA,9500
"6155",NA,NA,NA,7000
"6156",NA,NA,NA,12000
"6157",NA,NA,NA,8875
"6158",NA,NA,NA,24000
"6159",NA,NA,NA,15000
"6160",NA,NA,NA,19000
"6161",NA,NA,NA,23000
"6162",NA,NA,NA,16800
"6163",NA,NA,NA,12000
"6164",NA,NA,NA,9600
"6165",NA,NA,NA,8400
"6166",NA,NA,NA,6400
"6167",NA,NA,NA,9600
"6168",NA,NA,NA,9700
"6169",NA,NA,NA,28900
"6170",NA,NA,NA,13000
"6171",NA,NA,NA,19800
"6172",NA,NA,NA,9800
"6173",NA,NA,NA,16000
"6174",NA,NA,NA,8200
"6175",NA,NA,NA,25000
"6176",NA,NA,NA,28000
"6177",NA,NA,NA,6400
"6178",NA,NA,NA,18000
"6179",NA,NA,NA,25325
"6180",NA,NA,NA,30000
"6181",NA,NA,NA,5000
"6182",NA,NA,NA,28000
"6183",NA,NA,NA,17250
"6184",NA,NA,NA,11775
"6185",NA,NA,NA,14000
"6186",NA,NA,NA,4000
"6187",NA,NA,NA,14400
"6188",NA,NA,NA,18225
"6189",NA,NA,NA,4000
"6190",NA,NA,NA,23450
"6191",NA,NA,NA,21000
"6192",NA,NA,NA,5000
"6193",NA,NA,NA,19000
"6194",NA,NA,NA,5600
"6195",NA,NA,NA,5000
"6196",NA,NA,NA,9800
"6197",NA,NA,NA,4675
"6198",NA,NA,NA,24000
"6199",NA,NA,NA,6000
"6200",NA,NA,NA,7200
"6201",NA,NA,NA,15000
"6202",NA,NA,NA,3000
"6203",NA,NA,NA,22000
"6204",NA,NA,NA,28000
"6205",NA,NA,NA,32500
"6206",NA,NA,NA,2500
"6207",NA,NA,NA,24000
"6208",NA,NA,NA,12000
"6209",NA,NA,NA,14400
"6210",NA,NA,NA,13000
"6211",NA,NA,NA,19200
"6212",NA,NA,NA,5000
"6213",NA,NA,NA,7200
"6214",NA,NA,NA,10725
"6215",NA,NA,NA,10000
"6216",NA,NA,NA,12000
"6217",NA,NA,NA,35000
"6218",NA,NA,NA,10000
"6219",NA,NA,NA,2000
"6220",NA,NA,NA,21000
"6221",NA,NA,NA,1450
"6222",NA,NA,NA,25000
"6223",NA,NA,NA,6000
"6224",NA,NA,NA,15600
"6225",NA,NA,NA,10000
"6226",NA,NA,NA,6000
"6227",NA,NA,NA,18550
"6228",NA,NA,NA,5000
"6229",NA,NA,NA,35000
"6230",NA,NA,NA,15000
"6231",NA,NA,NA,15000
"6232",NA,NA,NA,3000
"6233",NA,NA,NA,19500
"6234",NA,NA,NA,21950
"6235",NA,NA,NA,25000
"6236",NA,NA,NA,10000
"6237",NA,NA,NA,18000
"6238",NA,NA,NA,25000
"6239",NA,NA,NA,22450
"6240",NA,NA,NA,22800
"6241",NA,NA,NA,6000
"6242",NA,NA,NA,25000
"6243",NA,NA,NA,32100
"6244",NA,NA,NA,12000
"6245",NA,NA,NA,24000
"6246",NA,NA,NA,24000
"6247",NA,NA,NA,18725
"6248",NA,NA,NA,10400
"6249",NA,NA,NA,16000
"6250",NA,NA,NA,14000
"6251",NA,NA,NA,3200
"6252",NA,NA,NA,12000
"6253",NA,NA,NA,10000
"6254",NA,NA,NA,7000
"6255",NA,NA,NA,20000
"6256",NA,NA,NA,21000
"6257",NA,NA,NA,7000
"6258",NA,NA,NA,13000
"6259",NA,NA,NA,18000
"6260",NA,NA,NA,4800
"6261",NA,NA,NA,13200
"6262",NA,NA,NA,3500
"6263",NA,NA,NA,5000
"6264",NA,NA,NA,3850
"6265",NA,NA,NA,20000
"6266",NA,NA,NA,8000
"6267",NA,NA,NA,8500
"6268",NA,NA,NA,23000
"6269",NA,NA,NA,20000
"6270",NA,NA,NA,6000
"6271",NA,NA,NA,24000
"6272",NA,NA,NA,5400
"6273",NA,NA,NA,35000
"6274",NA,NA,NA,3000
"6275",NA,NA,NA,26725
"6276",NA,NA,NA,20000
"6277",NA,NA,NA,14275
"6278",NA,NA,NA,5525
"6279",NA,NA,NA,30000
"6280",NA,NA,NA,14000
"6281",NA,NA,NA,29975
"6282",NA,NA,NA,5000
"6283",NA,NA,NA,16800
"6284",NA,NA,NA,11500
"6285",NA,NA,NA,7000
"6286",NA,NA,NA,16000
"6287",NA,NA,NA,13600
"6288",NA,NA,NA,28800
"6289",NA,NA,NA,35000
"6290",NA,NA,NA,6400
"6291",NA,NA,NA,14400
"6292",NA,NA,NA,17000
"6293",NA,NA,NA,8850
"6294",NA,NA,NA,15000
"6295",NA,NA,NA,8000
"6296",NA,NA,NA,10000
"6297",NA,NA,NA,12000
"6298",NA,NA,NA,10425
"6299",NA,NA,NA,3000
"6300",NA,NA,NA,10000
"6301",NA,NA,NA,15000
"6302",NA,NA,NA,20000
"6303",NA,NA,NA,24000
"6304",NA,NA,NA,12000
"6305",NA,NA,NA,15150
"6306",NA,NA,NA,15000
"6307",NA,NA,NA,15000
"6308",NA,NA,NA,18000
"6309",NA,NA,NA,15000
"6310",NA,NA,NA,6000
"6311",NA,NA,NA,22000
"6312",NA,NA,NA,24000
"6313",NA,NA,NA,10000
"6314",NA,NA,NA,10725
"6315",NA,NA,NA,14000
"6316",NA,NA,NA,20000
"6317",NA,NA,NA,10000
"6318",NA,NA,NA,35000
"6319",NA,NA,NA,20000
"6320",NA,NA,NA,15000
"6321",NA,NA,NA,4000
"6322",NA,NA,NA,8000
"6323",NA,NA,NA,12000
"6324",NA,NA,NA,20000
"6325",NA,NA,NA,35000
"6326",NA,NA,NA,15000
"6327",NA,NA,NA,17500
"6328",NA,NA,NA,7125
"6329",NA,NA,NA,3000
"6330",NA,NA,NA,7200
"6331",NA,NA,NA,11000
"6332",NA,NA,NA,9250
"6333",NA,NA,NA,24000
"6334",NA,NA,NA,6400
"6335",NA,NA,NA,20875
"6336",NA,NA,NA,5000
"6337",NA,NA,NA,10000
"6338",NA,NA,NA,10000
"6339",NA,NA,NA,15000
"6340",NA,NA,NA,5600
"6341",NA,NA,NA,21250
"6342",NA,NA,NA,12000
"6343",NA,NA,NA,28000
"6344",NA,NA,NA,4000
"6345",NA,NA,NA,9300
"6346",NA,NA,NA,28000
"6347",NA,NA,NA,19300
"6348",NA,NA,NA,12000
"6349",NA,NA,NA,10000
"6350",NA,NA,NA,7000
"6351",NA,NA,NA,16000
"6352",NA,NA,NA,15850
"6353",NA,NA,NA,4800
"6354",NA,NA,NA,14125
"6355",NA,NA,NA,8400
"6356",NA,NA,NA,11000
"6357",NA,NA,NA,4800
"6358",NA,NA,NA,21350
"6359",NA,NA,NA,12000
"6360",NA,NA,NA,3950
"6361",NA,NA,NA,16000
"6362",NA,NA,NA,5100
"6363",NA,NA,NA,28475
"6364",NA,NA,NA,17500
"6365",NA,NA,NA,35000
"6366",NA,NA,NA,11000
"6367",NA,NA,NA,16000
"6368",NA,NA,NA,15000
"6369",NA,NA,NA,14400
"6370",NA,NA,NA,11700
"6371",NA,NA,NA,10800
"6372",NA,NA,NA,28000
"6373",NA,NA,NA,6000
"6374",NA,NA,NA,19200
"6375",NA,NA,NA,4000
"6376",NA,NA,NA,19000
"6377",NA,NA,NA,30000
"6378",NA,NA,NA,19000
"6379",NA,NA,NA,35000
"6380",NA,NA,NA,10000
"6381",NA,NA,NA,16000
"6382",NA,NA,NA,10000
"6383",NA,NA,NA,5500
"6384",NA,NA,NA,35000
"6385",NA,NA,NA,5550
"6386",NA,NA,NA,24000
"6387",NA,NA,NA,20000
"6388",NA,NA,NA,15550
"6389",NA,NA,NA,2000
"6390",NA,NA,NA,30000
"6391",NA,NA,NA,8425
"6392",NA,NA,NA,7000
"6393",NA,NA,NA,35000
"6394",NA,NA,NA,21000
"6395",NA,NA,NA,6000
"6396",NA,NA,NA,9050
"6397",NA,NA,NA,22100
"6398",NA,NA,NA,15000
"6399",NA,NA,NA,20000
"6400",NA,NA,NA,15000
"6401",NA,NA,NA,35000
"6402",NA,NA,NA,35000
"6403",NA,NA,NA,22800
"6404",NA,NA,NA,24000
"6405",NA,NA,NA,8000
"6406",NA,NA,NA,6000
"6407",NA,NA,NA,7500
"6408",NA,NA,NA,5000
"6409",NA,NA,NA,12275
"6410",NA,NA,NA,1800
"6411",NA,NA,NA,12000
"6412",NA,NA,NA,27300
"6413",NA,NA,NA,8000
"6414",NA,NA,NA,7200
"6415",NA,NA,NA,7000
"6416",NA,NA,NA,30000
"6417",NA,NA,NA,30000
"6418",NA,NA,NA,21000
"6419",NA,NA,NA,15000
"6420",NA,NA,NA,23675
"6421",NA,NA,NA,2575
"6422",NA,NA,NA,26750
"6423",NA,NA,NA,24000
"6424",NA,NA,NA,10200
"6425",NA,NA,NA,13100
"6426",NA,NA,NA,28000
"6427",NA,NA,NA,3500
"6428",NA,NA,NA,12000
"6429",NA,NA,NA,5000
"6430",NA,NA,NA,10000
"6431",NA,NA,NA,7350
"6432",NA,NA,NA,13325
"6433",NA,NA,NA,6000
"6434",NA,NA,NA,10000
"6435",NA,NA,NA,26950
"6436",NA,NA,NA,7500
"6437",NA,NA,NA,13575
"6438",NA,NA,NA,11550
"6439",NA,NA,NA,18000
"6440",NA,NA,NA,16150
"6441",NA,NA,NA,8225
"6442",NA,NA,NA,30000
"6443",NA,NA,NA,6500
"6444",NA,NA,NA,9000
"6445",NA,NA,NA,18000
"6446",NA,NA,NA,4400
"6447",NA,NA,NA,15000
"6448",NA,NA,NA,17000
"6449",NA,NA,NA,6000
"6450",NA,NA,NA,19950
"6451",NA,NA,NA,6000
"6452",NA,NA,NA,20000
"6453",NA,NA,NA,12000
"6454",NA,NA,NA,20000
"6455",NA,NA,NA,24000
"6456",NA,NA,NA,4800
"6457",NA,NA,NA,8000
"6458",NA,NA,NA,12000
"6459",NA,NA,NA,33500
"6460",NA,NA,NA,2400
"6461",NA,NA,NA,9600
"6462",NA,NA,NA,10000
"6463",NA,NA,NA,5000
"6464",NA,NA,NA,21000
"6465",NA,NA,NA,20000
"6466",NA,NA,NA,33425
"6467",NA,NA,NA,15000
"6468",NA,NA,NA,24000
"6469",NA,NA,NA,6000
"6470",NA,NA,NA,9800
"6471",NA,NA,NA,28000
"6472",NA,NA,NA,10000
"6473",NA,NA,NA,11000
"6474",NA,NA,NA,4000
"6475",NA,NA,NA,24000
"6476",NA,NA,NA,35000
"6477",NA,NA,NA,10000
"6478",NA,NA,NA,16000
"6479",NA,NA,NA,17500
"6480",NA,NA,NA,30000
"6481",NA,NA,NA,28000
"6482",NA,NA,NA,12000
"6483",NA,NA,NA,10000
"6484",NA,NA,NA,10000
"6485",NA,NA,NA,15000
"6486",NA,NA,NA,4200
"6487",NA,NA,NA,12000
"6488",NA,NA,NA,6000
"6489",NA,NA,NA,22800
"6490",NA,NA,NA,35000
"6491",NA,NA,NA,7000
"6492",NA,NA,NA,15000
"6493",NA,NA,NA,10000
"6494",NA,NA,NA,12000
"6495",NA,NA,NA,20000
"6496",NA,NA,NA,16575
"6497",NA,NA,NA,18850
"6498",NA,NA,NA,10000
